"emp_id";"emp_name";"designation";"branch_id";"salary";"doj"
38127;"Frederick Dugar";"Clerk";33405;130033.34;"2025-03-13"
38128;"Laksh Shukla";"Officer";9257;57397.79;"2021-12-13"
38129;"Charles Patla";"Manager";26634;136318.05;"2021-03-18"
38130;"Kashish Chauhan";"Cashier";25684;107643.97;"2019-03-20"
38131;"Ekaja Kibe";"Officer";26718;93711.95;"2019-08-09"
38132;"Yasti Chakraborty";"Cashier";44809;28279.55;"2025-11-21"
38133;"Ishita Bajwa";"Clerk";35489;26839.72;"2020-04-30"
38134;"Daniel Hayre";"Clerk";28364;75839.58;"2025-05-12"
38135;"Charvi Narula";"Manager";48013;88160.36;"2025-04-11"
38136;"Mason Mall";"Cashier";19857;32393.58;"2023-03-14"
38137;"Oni Morar";"Clerk";10614;145192.27;"2020-12-02"
38138;"Anvi Rout";"Manager";18598;70525.71;"2024-11-29"
38139;"Yachana Tripathi";"Manager";8820;32120.63;"2021-08-03"
38140;"Priya Kara";"Manager";44049;70855.24;"2022-12-03"
38141;"Anirudh Mohan";"Clerk";16623;54715.72;"2023-03-03"
38142;"Aradhana Chada";"Manager";30012;32564.99;"2022-07-18"
38143;"Riya Gupta";"Manager";17239;115951.11;"2018-08-17"
38144;"Oeshi Zacharia";"Clerk";42680;81142.05;"2021-02-22"
38145;"Vyanjana Parsa";"Manager";48904;143246.0;"2017-12-11"
38146;"Urmi Varughese";"Officer";10577;89153.68;"2023-11-19"
38147;"Nidhi Parmer";"Manager";39811;31741.65;"2023-09-29"
38148;"Yamini Bhat";"Officer";11796;25258.22;"2019-02-27"
38149;"Logan Dasgupta";"Clerk";31240;51398.93;"2018-01-01"
38150;"Niharika Sandal";"Officer";15721;56537.71;"2025-09-13"
38151;"Omya Ravi";"Cashier";15978;78295.4;"2019-03-13"
38152;"Atharv Dalal";"Clerk";37204;98006.96;"2021-08-21"
38153;"Indira Nadig";"Clerk";48578;98084.49;"2021-11-21"
38154;"Qasim Wali";"Manager";6377;107364.77;"2024-04-22"
38155;"Hemang Dyal";"Clerk";37637;85129.68;"2023-09-14"
38156;"Tripti Sura";"Officer";16584;25949.57;"2021-04-13"
38157;"Dhruv Sampath";"Officer";8476;134238.65;"2018-06-30"
38158;"Quincy Pant";"Cashier";7135;147582.09;"2020-02-19"
38159;"Hredhaan Saxena";"Cashier";15030;51743.75;"2019-01-16"
38160;"Oliver Dash";"Manager";44350;64676.33;"2021-07-18"
38161;"Geetika Konda";"Manager";37171;56660.14;"2022-12-28"
38162;"Zashil Sangha";"Cashier";26753;139655.7;"2019-09-21"
38163;"Arunima Bora";"Manager";12920;133362.94;"2018-05-15"
38164;"Siya Tara";"Manager";554;30628.34;"2018-12-03"
38165;"Qadim Batra";"Clerk";3486;148217.89;"2020-10-27"
38166;"Nicholas Hans";"Officer";35487;99858.62;"2024-12-27"
38167;"Vanya Tandon";"Manager";15473;76140.16;"2018-05-02"
38168;"Bina Dash";"Officer";1825;149251.46;"2021-11-30"
38169;"Mason Mukherjee";"Officer";5900;78726.78;"2025-11-02"
38170;"Reva Mutti";"Clerk";15087;149778.6;"2021-11-17"
38171;"Zarna Suresh";"Clerk";28399;124810.33;"2025-04-06"
38172;"Amol De";"Officer";10215;96647.33;"2022-09-27"
38173;"Divya Suresh";"Officer";17464;134487.75;"2019-09-05"
38174;"Michael Sibal";"Manager";8448;125782.89;"2021-01-15"
38175;"Abdul Sengupta";"Manager";33323;131940.04;"2018-06-11"
38176;"Nirja Bera";"Clerk";24370;61954.47;"2022-12-29"
38177;"Patrick Kalla";"Officer";34597;61669.27;"2020-12-21"
38178;"Diya Grover";"Manager";48700;85184.82;"2024-12-25"
38179;"Yoshita Sekhon";"Officer";46636;89563.54;"2018-02-23"
38180;"Kritika Mann";"Manager";11662;122336.2;"2019-07-27"
38181;"Pratyush Ratta";"Officer";10761;56555.03;"2019-08-19"
38182;"Urvashi Kala";"Officer";24108;72213.81;"2024-09-28"
38183;"Tejas Chandra";"Clerk";22245;79501.5;"2025-05-09"
38184;"Naksh Krishna";"Clerk";20033;42303.62;"2021-11-30"
38185;"Anya Gade";"Cashier";10198;132627.03;"2020-02-10"
38186;"Aarna Kant";"Officer";32515;60581.73;"2021-03-31"
38187;"Rachit Samra";"Officer";6731;134044.96;"2018-06-01"
38188;"Januja Dash";"Manager";43434;28280.95;"2019-09-23"
38189;"Anjali Singh";"Officer";28901;54943.92;"2019-03-02"
38190;"Jackson Sant";"Cashier";35936;45529.44;"2021-10-28"
38191;"Sneha Kaur";"Clerk";2984;64342.36;"2020-08-27"
38192;"Arya Toor";"Manager";33864;73936.83;"2021-11-07"
38193;"Jalsa Sarkar";"Clerk";24489;60198.43;"2024-08-23"
38194;"Wriddhish Raval";"Officer";23061;141879.75;"2020-01-04"
38195;"Xiti Sha";"Officer";24152;38983.33;"2021-07-13"
38196;"Bhavani Goswami";"Officer";24142;73380.84;"2025-05-01"
38197;"Gunbir Naik";"Officer";40116;46178.94;"2021-04-07"
38198;"Faqid Comar";"Officer";36672;129632.75;"2021-10-06"
38199;"Rayaan Bhardwaj";"Clerk";1716;99286.67;"2020-10-15"
38200;"Maya Sarma";"Clerk";11550;125354.6;"2018-06-03"
38201;"Balhaar Merchant";"Manager";14995;78512.58;"2020-12-07"
38202;"Ekbal Dash";"Cashier";31196;108535.83;"2023-09-04"
38203;"Jagat Garde";"Officer";40079;110538.35;"2024-12-11"
38204;"Om Roy";"Officer";3230;41433.83;"2023-07-09"
38205;"Eesha Shankar";"Officer";41417;41685.09;"2022-02-26"
38206;"Zayyan Prakash";"Cashier";12847;57759.17;"2019-08-09"
38207;"Owen Anand";"Clerk";45605;45080.8;"2022-07-04"
38208;"Owen Palla";"Manager";16988;83450.66;"2022-06-08"
38209;"Suhani Gupta";"Officer";14462;101405.64;"2022-05-26"
38210;"Nikita Sabharwal";"Cashier";24427;81879.51;"2024-08-07"
38211;"Girish Ravel";"Clerk";25432;138838.2;"2019-10-05"
38212;"Priya Dey";"Officer";31062;98106.48;"2018-02-21"
38213;"Lila Ahluwalia";"Officer";40870;46295.5;"2024-06-17"
38214;"Hardik Tak";"Clerk";22554;96177.74;"2022-08-24"
38215;"Anya Mohan";"Cashier";39458;93936.12;"2022-11-07"
38216;"Chandresh Shah";"Manager";5293;87482.5;"2018-06-23"
38217;"Indrajit Suri";"Cashier";42957;119379.01;"2025-07-04"
38218;"Kevin Singhal";"Cashier";28503;43797.84;"2024-12-11"
38219;"Chakradhar Gera";"Manager";45951;80665.27;"2020-11-23"
38220;"Oscar Chauhan";"Cashier";27811;87115.01;"2023-10-27"
38221;"Lakshmi Mukhopadhyay";"Manager";35391;92595.81;"2019-01-10"
38222;"Wazir Date";"Cashier";1931;67486.93;"2024-11-18"
38223;"Charles Nigam";"Clerk";35354;100164.5;"2024-08-03"
38224;"Kamya Date";"Manager";18096;75621.53;"2020-11-25"
38225;"Indrajit Uppal";"Manager";42935;88682.65;"2022-09-02"
38226;"Hamsini Lata";"Cashier";6449;84900.33;"2024-05-04"
38227;"Chaitaly Panchal";"Cashier";32649;71369.44;"2022-02-18"
38228;"Gaurang Srinivas";"Manager";41925;37876.03;"2021-11-25"
38229;"Veer Ramaswamy";"Officer";14556;78689.4;"2025-01-02"
38230;"Girish Khalsa";"Manager";30068;74762.21;"2023-09-11"
38231;"Gunbir Chaudhry";"Clerk";43663;79334.85;"2018-10-04"
38232;"Triveni Nigam";"Manager";30123;116373.69;"2025-01-08"
38233;"Panini Gandhi";"Clerk";9644;117740.3;"2024-10-23"
38234;"Joshua Saxena";"Officer";6637;62841.49;"2019-01-28"
38235;"Gagan Bahri";"Clerk";37252;126673.62;"2019-01-12"
38236;"Meera Shenoy";"Officer";15220;43974.6;"2020-02-19"
38237;"Gaurika Arya";"Cashier";4693;58657.17;"2023-07-02"
38238;"Ubika Badal";"Cashier";27359;136517.81;"2020-04-15"
38239;"Zinal Suresh";"Officer";43742;30877.32;"2021-05-19"
38240;"Yoshita Choudhry";"Officer";28269;58153.63;"2025-10-28"
38241;"Qadim Sarin";"Manager";14517;112876.14;"2024-11-06"
38242;"Oviya Balasubramanian";"Officer";37125;127085.86;"2025-02-26"
38243;"Faras Kar";"Cashier";19869;100007.02;"2025-08-26"
38244;"Aarush Loyal";"Officer";2437;82366.41;"2018-05-22"
38245;"Zaitra Dugar";"Cashier";22119;139146.57;"2018-11-19"
38246;"Praneel Karan";"Cashier";36614;123881.69;"2022-01-27"
38247;"Gautami Sami";"Clerk";8033;54400.93;"2024-04-09"
38248;"Zinal Murty";"Cashier";44934;143517.84;"2022-03-17"
38249;"Sathvik Kaur";"Officer";46459;149472.06;"2022-05-25"
38250;"Alexander Vaidya";"Clerk";24416;49723.79;"2023-10-12"
38251;"Kevin Mani";"Cashier";36915;133527.41;"2022-11-05"
38252;"Samuel Raju";"Manager";11415;121226.16;"2020-08-06"
38253;"Gaurang Ahluwalia";"Cashier";21485;67645.47;"2020-08-12"
38254;"Frederick Sachdeva";"Clerk";12208;34198.4;"2018-10-03"
38255;"Luke Nanda";"Cashier";26133;49824.32;"2025-08-30"
38256;"Nikita Wable";"Clerk";35141;83685.52;"2018-07-04"
38257;"Nimrat Rout";"Manager";4900;77917.04;"2019-10-23"
38258;"Elijah Master";"Cashier";41715;133133.17;"2025-09-01"
38259;"Aahana Bains";"Clerk";42678;120539.71;"2025-09-19"
38260;"Devika Nath";"Manager";14310;68539.95;"2024-08-11"
38261;"Parth Sama";"Clerk";10265;138981.86;"2024-11-08"
38262;"Advaith Kaur";"Clerk";9578;53485.2;"2022-04-01"
38263;"Gavin Aurora";"Cashier";38759;34871.81;"2020-08-25"
38264;"Kamya Chopra";"Officer";41678;73228.4;"2025-11-05"
38265;"Aarini Kade";"Manager";3587;83369.33;"2025-07-30"
38266;"Gaurika Nori";"Cashier";25098;61185.19;"2020-10-17"
38267;"Manan Kakar";"Cashier";13836;101709.24;"2020-11-17"
38268;"Widisha Koshy";"Clerk";681;130373.87;"2023-11-20"
38269;"Shaurya Sama";"Officer";7993;124485.43;"2023-05-14"
38270;"Hredhaan Jaggi";"Manager";17623;143879.68;"2025-05-27"
38271;"Barkha Chadha";"Officer";21113;86947.98;"2024-04-24"
38272;"Avi Nayak";"Clerk";40609;140983.73;"2023-01-18"
38273;"Arya Nair";"Cashier";29914;91416.58;"2023-12-03"
38274;"Tanvi Das";"Officer";31415;66506.66;"2025-04-28"
38275;"Ekansh Lal";"Manager";29907;38134.27;"2025-02-02"
38276;"Chavvi Bhatti";"Manager";44329;26917.29;"2024-11-25"
38277;"Lekha Tripathi";"Cashier";22385;105978.0;"2025-09-12"
38278;"Yagnesh More";"Manager";35539;62511.02;"2023-05-22"
38279;"Pranav Anne";"Clerk";10727;49749.73;"2019-05-16"
38280;"Chatresh Gaba";"Cashier";37946;83164.06;"2023-05-19"
38281;"Ekanta Ganguly";"Clerk";32167;127514.95;"2020-11-10"
38282;"Saanvi Chowdhury";"Cashier";21319;78715.09;"2017-12-10"
38283;"Oni Nigam";"Manager";31682;125290.38;"2020-10-25"
38284;"Watika Jhaveri";"Manager";46658;105426.68;"2023-09-07"
38285;"Vinaya Edwin";"Manager";31598;30137.5;"2025-04-23"
38286;"Siddharth Nazareth";"Cashier";28544;28763.2;"2020-11-19"
38287;"Yashica Goyal";"Cashier";22736;74431.17;"2023-06-19"
38288;"Barkha Majumdar";"Cashier";36456;27493.97;"2023-04-26"
38289;"Omisha Deol";"Cashier";35783;52244.63;"2020-08-17"
38290;"Barkha Kala";"Manager";4338;50214.51;"2022-08-20"
38291;"Balvan Sundaram";"Cashier";37545;30138.93;"2019-07-27"
38292;"Urvashi Sekhon";"Cashier";19394;148158.11;"2018-07-24"
38293;"Hemani Dhar";"Manager";4798;136927.94;"2025-10-04"
38294;"Rajeshri Grover";"Clerk";10102;60476.49;"2022-05-09"
38295;"Anusha Magar";"Manager";46423;41389.52;"2020-06-12"
38296;"Aarav Zachariah";"Cashier";27701;61688.41;"2022-01-27"
38297;"Abeer Kapoor";"Officer";14694;61466.76;"2018-01-19"
38298;"Bhanumati Gaba";"Manager";42524;56291.32;"2024-01-18"
38299;"Pahal Sura";"Manager";39821;30080.8;"2024-12-31"
38300;"Frado Manne";"Clerk";23739;36533.09;"2021-04-25"
38301;"Avni Dugar";"Manager";9231;61970.3;"2021-10-24"
38302;"Owen Vohra";"Cashier";5224;48612.39;"2025-02-17"
38303;"Yashica Bajaj";"Officer";46265;35110.94;"2022-01-29"
38304;"Tanay Chad";"Officer";9002;133392.77;"2024-06-17"
38305;"Deepa Chandran";"Officer";30815;131547.0;"2021-08-26"
38306;"Pooja Batra";"Clerk";20;119084.65;"2021-08-06"
38307;"Urvashi Dey";"Officer";46861;117462.1;"2023-08-04"
38308;"Aarnav Sarna";"Clerk";41419;41029.93;"2018-08-19"
38309;"Neel Mani";"Clerk";23279;76092.64;"2022-01-05"
38310;"Ryan Agate";"Manager";6571;143032.18;"2022-10-26"
38311;"Christopher Banerjee";"Manager";29478;52715.18;"2017-12-17"
38312;"Urvashi Gole";"Officer";45283;36310.06;"2019-12-30"
38313;"Chakradev Agrawal";"Manager";33839;143055.84;"2017-12-31"
38314;"Sanya Bhattacharyya";"Clerk";33168;147990.57;"2018-09-24"
38315;"Vritti Bawa";"Clerk";12296;46397.21;"2018-07-27"
38316;"Jairaj Ramanathan";"Officer";47182;148435.43;"2019-08-20"
38317;"Rudra Kapoor";"Clerk";29512;83178.73;"2020-05-23"
38318;"Saumya Pillay";"Manager";26091;28974.61;"2019-07-17"
38319;"Chameli Chokshi";"Clerk";25976;149005.8;"2023-10-08"
38320;"Naksh Sahni";"Manager";31664;137643.27;"2020-05-06"
38321;"Radha Mand";"Clerk";33991;77715.08;"2021-01-09"
38322;"Radha Chakraborty";"Cashier";29248;83308.96;"2024-08-20"
38323;"Advay Comar";"Clerk";8462;85567.85;"2022-01-27"
38324;"Yuvraj Agarwal";"Cashier";11803;90543.53;"2023-07-11"
38325;"Girish Grover";"Clerk";675;99182.34;"2020-02-18"
38326;"Bishakha Narang";"Manager";40662;139126.69;"2018-01-07"
38327;"Pooja Ramachandran";"Cashier";38854;139831.41;"2018-11-21"
38328;"Triveni Munshi";"Manager";21633;88354.75;"2019-07-02"
38329;"Zayan Kapur";"Officer";3891;104508.43;"2023-07-25"
38330;"Sarthak Mand";"Manager";39311;120495.68;"2019-04-24"
38331;"Saanvi Kar";"Cashier";49130;90829.34;"2021-12-16"
38332;"Jonathan Kuruvilla";"Clerk";16645;69725.51;"2021-07-23"
38333;"Yoshita Vig";"Cashier";20507;59628.65;"2018-12-29"
38334;"Qadim Shankar";"Officer";45143;85859.06;"2021-02-10"
38335;"Ekbal Karpe";"Clerk";6073;26873.22;"2019-04-15"
38336;"Hamsini Morar";"Clerk";6755;98722.52;"2019-01-14"
38337;"Abhimanyu Patla";"Cashier";14071;123476.21;"2025-01-04"
38338;"Kevin Rajagopalan";"Manager";11482;28156.81;"2022-09-26"
38339;"Joshua Mukhopadhyay";"Officer";31599;124061.79;"2020-01-23"
38340;"Umang Shetty";"Manager";47941;98908.47;"2025-04-04"
38341;"Prisha Talwar";"Manager";26719;31199.28;"2024-05-22"
38342;"Ikbal Roy";"Manager";8861;73493.56;"2019-05-11"
38343;"Dominic Nazareth";"Officer";22240;55087.98;"2020-07-23"
38344;"Fiyaz Balakrishnan";"Cashier";14250;41444.06;"2018-02-14"
38345;"Charvi Wadhwa";"Clerk";31685;28136.47;"2021-02-02"
38346;"Varsha Dani";"Officer";22578;88304.4;"2024-07-27"
38347;"Neelima Pingle";"Officer";5313;115444.02;"2018-07-24"
38348;"Tanvi Bail";"Clerk";27121;85195.06;"2025-04-09"
38349;"Aarna Lala";"Cashier";8190;98873.97;"2025-09-10"
38350;"Faris Pant";"Manager";37589;127449.21;"2024-03-17"
38351;"Vihaan Sarkar";"Officer";45508;61882.96;"2024-07-27"
38352;"Wriddhish Sinha";"Manager";40180;39757.07;"2019-05-31"
38353;"Yamini Deo";"Cashier";39504;135228.66;"2023-08-06"
38354;"Nandini Gandhi";"Officer";33670;35128.04;"2019-06-10"
38355;"Bhavika Kapoor";"Cashier";25947;71560.56;"2018-02-19"
38356;"Dominic Sampath";"Officer";49928;51132.53;"2018-01-07"
38357;"Jagat Nagi";"Cashier";2995;82282.61;"2025-01-05"
38358;"Daksha Dhar";"Manager";31590;113035.93;"2024-01-18"
38359;"Abhiram Sarkar";"Clerk";34071;39183.7;"2018-06-02"
38360;"Rachana Raman";"Officer";21797;100157.51;"2022-05-25"
38361;"Gopal Banik";"Clerk";41579;48780.04;"2020-10-12"
38362;"Teerth Handa";"Manager";16397;76608.55;"2018-10-07"
38363;"Warda Keer";"Officer";14255;97004.55;"2018-08-13"
38364;"Ishani Zachariah";"Manager";11870;129572.34;"2020-07-06"
38365;"Nitesh Issac";"Officer";43439;125165.59;"2024-03-15"
38366;"Vansha Gole";"Officer";48345;47791.67;"2023-09-24"
38367;"Omya Arya";"Manager";26347;128947.51;"2022-01-27"
38368;"Hemang Narayan";"Manager";43907;146865.99;"2025-02-17"
38369;"Hiral Sane";"Officer";39344;132769.3;"2021-12-16"
38370;"Jairaj Saxena";"Cashier";12405;128247.98;"2024-01-05"
38371;"Arunima Kulkarni";"Manager";42848;47360.16;"2018-04-04"
38372;"Radha Karnik";"Officer";19112;85124.59;"2024-06-27"
38373;"Omya Sathe";"Clerk";36484;148181.96;"2018-02-14"
38374;"Isaac Hora";"Officer";34302;89160.15;"2023-05-22"
38375;"Bachittar Bajaj";"Manager";8240;76102.49;"2023-11-29"
38376;"Chavvi Bumb";"Manager";34040;126828.22;"2019-08-23"
38377;"Unni Sanghvi";"Manager";30160;95630.18;"2025-07-03"
38378;"Deepa Prasad";"Manager";28900;80325.55;"2018-03-15"
38379;"Dalaja Guha";"Cashier";33982;68595.28;"2021-09-29"
38380;"Theodore Agate";"Manager";5023;81621.7;"2025-09-30"
38381;"Idika Rege";"Cashier";7032;149767.21;"2025-04-05"
38382;"Oviya Shah";"Officer";25125;122857.94;"2021-12-24"
38383;"Maanas Kanda";"Clerk";19234;121178.31;"2024-09-26"
38384;"Zansi Wable";"Officer";40343;115471.99;"2022-05-19"
38385;"Joshua Pau";"Manager";15997;70597.82;"2021-09-28"
38386;"Simon Buch";"Manager";4964;31628.22;"2022-06-29"
38387;"Oni Seth";"Cashier";5838;65220.66;"2019-03-08"
38388;"Vamakshi Joshi";"Manager";14812;88917.27;"2022-07-21"
38389;"Hema Ghose";"Clerk";37336;141976.14;"2024-02-21"
38390;"Ekapad Padmanabhan";"Officer";21618;80341.69;"2017-12-08"
38391;"Aahana Natarajan";"Manager";26351;136871.95;"2020-11-26"
38392;"Wahab Menon";"Manager";14017;26438.68;"2023-02-04"
38393;"Ekapad Atwal";"Cashier";3725;60446.9;"2022-07-13"
38394;"Ganga Kapur";"Officer";19027;74010.66;"2022-07-20"
38395;"Bhavini Bava";"Officer";6402;122644.65;"2019-11-22"
38396;"Pushti Dave";"Cashier";38657;102589.75;"2023-11-01"
38397;"Abhimanyu Mani";"Clerk";15945;137251.84;"2022-08-19"
38398;"Ekbal Mishra";"Officer";30764;84384.62;"2024-04-09"
38399;"Aarnav Nadig";"Officer";47097;29086.34;"2020-04-13"
38400;"George Bhagat";"Officer";34008;116764.05;"2023-12-11"
38401;"Pooja Gour";"Cashier";22402;128278.8;"2022-10-12"
38402;"Jagrati Kale";"Clerk";286;65798.98;"2018-01-28"
38403;"Upma Mital";"Clerk";30103;125711.14;"2019-04-15"
38404;"Aryan Mangal";"Cashier";26222;139322.47;"2024-08-01"
38405;"Bhavna Mishra";"Manager";27855;119492.17;"2020-08-14"
38406;"Ganga Rajagopal";"Officer";27111;56478.73;"2022-08-29"
38407;"Harsh Chopra";"Cashier";40428;25115.2;"2025-01-19"
38408;"Veda Taneja";"Cashier";17304;26634.02;"2023-11-06"
38409;"Meghana Kanda";"Clerk";12355;116851.19;"2017-12-20"
38410;"Vaishnavi Narasimhan";"Officer";38335;142568.08;"2023-10-28"
38411;"Unni Basak";"Manager";21784;129919.32;"2023-09-17"
38412;"Nilima Khatri";"Clerk";26803;30098.3;"2024-09-26"
38413;"Shravya Ganesh";"Officer";19562;63511.7;"2020-03-18"
38414;"Baghyawati Bail";"Manager";27758;42427.25;"2024-01-24"
38415;"Peter Pai";"Manager";12713;57659.03;"2019-08-31"
38416;"Naksh De";"Cashier";15055;128626.84;"2024-01-08"
38417;"Xiti Nori";"Cashier";16497;87196.73;"2020-11-11"
38418;"Gayathri Devan";"Manager";42242;147106.85;"2020-10-06"
38419;"Sachi D’Alia";"Manager";17212;90878.22;"2022-10-06"
38420;"Fiyaz Narain";"Cashier";30689;130740.37;"2022-02-02"
38421;"Jacob Bhat";"Clerk";21449;93030.19;"2023-05-16"
38422;"Bahadurjit Bhardwaj";"Cashier";17359;68085.75;"2020-10-04"
38423;"Jatin Amble";"Manager";8259;63943.35;"2020-07-29"
38424;"Warhi Kakar";"Manager";43997;126498.99;"2019-07-02"
38425;"Chakrika Ratta";"Cashier";30090;30645.56;"2023-07-06"
38426;"Omisha Lalla";"Clerk";31205;41465.82;"2021-12-19"
38427;"Chanchal Jaggi";"Manager";34510;95972.39;"2019-05-15"
38428;"Mugdha Ghosh";"Manager";13829;39956.97;"2024-06-28"
38429;"Ria Chokshi";"Manager";12291;70062.4;"2018-09-26"
38430;"Wazir Sarkar";"Manager";1320;110718.12;"2021-11-05"
38431;"Urvashi Mangat";"Clerk";37255;31947.77;"2024-06-23"
38432;"Balveer Gola";"Manager";46866;53916.15;"2019-03-20"
38433;"Divya Koshy";"Cashier";19358;144452.93;"2025-10-01"
38434;"Ishani Prasad";"Officer";49917;118072.31;"2024-10-13"
38435;"Faraj Minhas";"Cashier";16765;132603.45;"2022-05-23"
38436;"Bachittar Lad";"Cashier";31648;122283.16;"2022-06-26"
38437;"Chameli Chand";"Officer";43006;36202.41;"2025-06-22"
38438;"Vrinda Dhaliwal";"Cashier";11945;66461.6;"2018-08-12"
38439;"Zayan Sant";"Cashier";31804;101640.93;"2021-03-18"
38440;"Tristan Dani";"Clerk";19851;82468.49;"2019-08-08"
38441;"Manan Bora";"Officer";22910;36566.84;"2024-03-20"
38442;"Samar Tella";"Clerk";16741;34217.62;"2019-04-28"
38443;"Frado Lall";"Officer";49508;100818.71;"2019-07-30"
38444;"Naksh Natarajan";"Clerk";18836;66531.87;"2020-07-15"
38445;"Tarak Buch";"Clerk";3052;54953.2;"2025-02-15"
38446;"Tripti Dasgupta";"Manager";40898;68801.25;"2022-12-01"
38447;"Shravya Ramaswamy";"Clerk";35383;140656.26;"2022-01-12"
38448;"Dalbir Chaudhari";"Manager";47899;111573.76;"2024-01-16"
38449;"Varenya Sandal";"Cashier";30046;37600.6;"2024-07-17"
38450;"Ranveer Tandon";"Clerk";32447;140523.55;"2018-10-26"
38451;"Lipika Balan";"Officer";16019;113575.06;"2020-03-12"
38452;"Ryan Ghosh";"Officer";34400;127194.84;"2019-12-21"
38453;"Ridhi Toor";"Manager";38398;94068.36;"2022-12-19"
38454;"Faraj Khare";"Manager";18695;69420.96;"2025-10-09"
38455;"Saksham Choudhary";"Clerk";40659;143873.89;"2022-10-15"
38456;"Damyanti Magar";"Officer";11827;127557.22;"2021-05-06"
38457;"Avni Purohit";"Officer";27562;96891.21;"2024-05-15"
38458;"Yashasvi Kothari";"Clerk";26119;92793.48;"2018-03-16"
38459;"Priya Suri";"Clerk";12222;45703.59;"2024-03-28"
38460;"Christopher Date";"Officer";34255;48959.83;"2018-07-31"
38461;"Ekantika Bains";"Clerk";25148;148065.38;"2020-11-08"
38462;"Upma Bahri";"Officer";2886;52631.41;"2019-10-28"
38463;"Gavin Kumer";"Officer";30566;69607.25;"2023-08-11"
38464;"Ekalinga Chana";"Manager";13941;143995.84;"2022-05-14"
38465;"Tripti Keer";"Clerk";36022;109419.51;"2018-05-25"
38466;"Samarth Sethi";"Cashier";40591;28715.12;"2022-11-03"
38467;"Advika Varughese";"Officer";27363;69481.73;"2020-07-16"
38468;"Harinakshi Sinha";"Cashier";20769;147585.26;"2021-05-15"
38469;"Meghana Hari";"Manager";3719;98976.27;"2022-09-06"
38470;"Ganga Buch";"Clerk";37927;113519.7;"2021-10-20"
38471;"Robert Kale";"Cashier";42110;100218.47;"2019-01-31"
38472;"Osha Prabhu";"Officer";559;61971.67;"2021-06-19"
38473;"Ayushman Kibe";"Officer";4070;114363.86;"2025-01-04"
38474;"Dakshesh Kakar";"Cashier";130;66786.63;"2018-07-22"
38475;"Anthony Thaker";"Cashier";4531;97657.06;"2021-01-24"
38476;"Yatan Das";"Cashier";21862;142231.89;"2021-06-09"
38477;"Ekbal Pillai";"Clerk";40949;81578.07;"2020-07-18"
38478;"Vasatika Pingle";"Clerk";42143;140795.52;"2019-05-03"
38479;"Qabil Ray";"Manager";26660;122733.77;"2018-08-26"
38480;"Meera Minhas";"Manager";33987;145971.67;"2022-04-21"
38481;"Arya Grover";"Officer";13963;73842.06;"2025-11-29"
38482;"Jatin Dutta";"Officer";10334;113985.97;"2019-11-12"
38483;"Jacob Jha";"Manager";15121;113263.16;"2017-12-10"
38484;"Yashica Baral";"Manager";15092;30036.64;"2022-04-02"
38485;"Onveer Chowdhury";"Manager";48979;75886.57;"2020-09-23"
38486;"Jasmit Grewal";"Cashier";10638;33794.15;"2020-01-27"
38487;"Prisha Verma";"Officer";44975;28133.37;"2017-12-20"
38488;"Kritika Varughese";"Cashier";25009;97355.36;"2018-08-02"
38489;"Faras Tara";"Officer";15090;66478.53;"2018-04-07"
38490;"Omkaar Bhattacharyya";"Clerk";26826;95511.72;"2023-07-18"
38491;"Omkaar Mital";"Manager";37099;134309.8;"2021-07-12"
38492;"Ijaya Kaul";"Manager";19891;88070.71;"2023-04-05"
38493;"Jasmit Sandal";"Officer";23650;62069.45;"2018-06-23"
38494;"Omya Jani";"Cashier";5465;38600.16;"2023-03-22"
38495;"Zashil Shah";"Cashier";49946;86268.47;"2019-10-06"
38496;"Eiravati Tara";"Officer";15067;113799.47;"2023-12-29"
38497;"Zansi Patel";"Clerk";33756;140048.88;"2025-03-04"
38498;"Nisha Mandal";"Officer";38562;53363.52;"2021-04-11"
38499;"Pallavi Ranganathan";"Clerk";11979;53180.95;"2023-04-18"
38500;"Ekaja Lalla";"Officer";40330;97662.71;"2025-11-01"
38501;"Robert Rao";"Manager";47989;119447.23;"2023-06-14"
38502;"Deepa Goswami";"Officer";6863;29638.41;"2025-06-20"
38503;"Ekantika Ben";"Clerk";41180;76190.51;"2025-12-05"
38504;"Amol Batra";"Cashier";24778;142996.42;"2023-04-06"
38505;"Omkaar Tella";"Clerk";49538;139901.84;"2023-11-30"
38506;"Gaurang Bhatt";"Clerk";9024;35250.28;"2018-01-26"
38507;"Wishi Kapadia";"Officer";40463;62045.7;"2022-03-09"
38508;"Triveni Grover";"Officer";40168;138612.83;"2021-03-10"
38509;"Dipta Brahmbhatt";"Officer";9157;79723.4;"2024-02-19"
38510;"Rehaan Khosla";"Cashier";26876;58747.13;"2022-10-04"
38511;"Vansha Ramachandran";"Officer";33851;126028.39;"2018-01-23"
38512;"Mohini Nigam";"Officer";42917;147298.6;"2020-05-02"
38513;"Daksha Deep";"Officer";15155;65284.6;"2022-02-13"
38514;"Ishita Dash";"Officer";23327;112307.0;"2025-09-26"
38515;"Henry Jaggi";"Clerk";13743;111498.22;"2021-05-31"
38516;"Zaid Raghavan";"Clerk";2185;140428.24;"2024-10-12"
38517;"Hema Varty";"Officer";8572;81557.16;"2021-04-20"
38518;"Gautami Lata";"Officer";41363;129563.71;"2022-12-07"
38519;"Jagat Chokshi";"Clerk";35922;49474.81;"2020-04-10"
